file	index	plaintext
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	29	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Mobile Safari/537.36
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	27	Connection
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	28	keep-alive
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	603	replyEmoji不支持私聊使用
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	602	getBusinessHandler
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	600	com.tencent.mobileqq.app.BusinessHandlerFactory
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	601	PAI_YI_PAI_HANDLER
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	364	[动画表情]
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	178	com.tencent.qqnt.kernel.nativeinterface.PicElement
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	282	picElement
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	141	emojiFrom
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	602	getBusinessHandler
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	2852	com.tencent.mobileqq.data.troop.TroopMemberCardInfo
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	2836	memberuin
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	1223	troopuin
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	2845	com.tencent.mobileqq.troop.api.IBizTroopMemberInfoService
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	2846	getTroopMemberNickNoEmpty
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	1559	null cannot be cast to non-null type kotlin.String
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	2847	OidbSvc.0x8fc_2
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	2848	toBytes(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\api\QQNTPluginMethod.java	2833	TroopMemberUtils
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\bean\GroupMemberInfo.java	604	GroupMemberInfo{UserUin='
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\bean\GroupMemberInfo.java	605	, UserName='
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\bean\GroupMemberInfo.java	606	, NickName='
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\bean\GroupMemberInfo.java	607	, UserLevel=
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\bean\GroupMemberInfo.java	609	, Last_AvtivityTime=
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\bean\GroupMemberInfo.java	610	, IsOwner=
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\bean\GroupMemberInfo.java	611	, IsAdmin=
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\AutoLoadPlugin.java	612	AutoLoadPluginV2
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\AutoLoadPlugin.java	612	AutoLoadPluginV2
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\AutoLoadPlugin.java	612	AutoLoadPluginV2
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\AutoLoadPlugin.java	612	AutoLoadPluginV2
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\AutoLoadPlugin.java	612	AutoLoadPluginV2
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\AutoLoadPlugin.java	612	AutoLoadPluginV2
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\AutoLoadPlugin.java	612	AutoLoadPluginV2
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\AutoLoadPlugin.java	61	com.tencent.mobileqq:MSF
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\AutoLoadPlugin.java	612	AutoLoadPluginV2
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\AutoLoadPlugin.java	612	AutoLoadPluginV2
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\FixClassLoader.java	1257	classLoader
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\FixClassLoader.java	1253	iterator(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\FixClassLoader.java	1254	next(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\FixClassLoader.java	1253	iterator(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\FixClassLoader.java	1254	next(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\FixClassLoader.java	1253	iterator(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\FixClassLoader.java	1254	next(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\FixClassLoader.java	1255	enumeration(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\FixClassLoader.java	1253	iterator(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\FixClassLoader.java	1254	next(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\FixClassLoader.java	1256	loadClass(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	638	putString
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	639	putBoolean
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	640	getString
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	640	getString
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	641	getBoolean
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	642	getFloat
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	643	getDouble
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	644	putFloat
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	645	putDouble
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	668	readFileText
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	669	writeTextToFile
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	670	writeTextAppendToFile
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	671	readFileBytes
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	672	writeBytesToFile
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	613	getMemberName
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	614	getGroupInfo
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	615	getGroupList
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	616	getMemberInfo
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	617	getGroupMemberList
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	618	getForbiddenList
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	511	getChatType
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	619	getCurrentFriendUin
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	620	getCurrentGroupUin
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	621	getFriendList
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	622	isFriend
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	623	getNewFriendInfo
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	624	getNewFriendList
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	625	getMessageList
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	652	httpPost
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	652	httpPost
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	653	httpPostJson
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	653	httpPostJson
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	654	httpDownload
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	654	httpDownload
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	634	addTemporaryItem
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	635	removeItem
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	635	removeItem
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	636	removeItemByName
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	637	addMenuItem
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	673	scanImageText
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	674	scanImageTextDetail
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	82	getActivity
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	675	lin.xposed.hook.javaplugin.bean
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	629	pluginID
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	646	getGroupRKey
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	647	getFriendRKey
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	648	getRealSkey
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	649	getPskey
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	650	getSuperkey
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	651	getPT4Token
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	655	sendSticker
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	656	sendCard
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	657	sendFile
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	658	sendLike
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	658	sendLike
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	659	sendReply
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	660	replyEmoji
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	660	replyEmoji
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	661	sendProto
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	662	forwardMsg
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	663	sendAntEmo
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	664	sendShake
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	665	sendShow
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	666	sendVoice
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	667	sendVideo
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	630	setTitle
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	631	revokeMsg
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	632	deleteMsg
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	633	forbidden
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	626	/main.java
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	627	脚本main.java文件不存在
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	628	onUnLoad
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	676	PluginLoader{pluginInfo=
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginLoader.java	677	, dialogItemMap=
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginManager.java	683	2025-11-30
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginManager.java	680	脚本:'
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginManager.java	681	',未适配新版QStory,在info.prop的date
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginManager.java	682	加载失败 已有相同脚本ID在加载:
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginManager.java	678	info.prop
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\controller\PluginManager.java	679	desc.txt
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\PluginDialog.java	684	/Plugin/
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\PluginDialog.java	685	脚本存放位置(点击可复制)：
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\PluginDialog.java	691	复制脚本存放路径成功
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\PluginDialog.java	690	创建成功
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\PluginDialog.java	688	创建失败
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\PluginDialog.java	689	create demo plugin
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\PluginDialog.java	687	https://artistic-sword-1d7.notion.site/QStory-Java-32d4a5bbff238047b09ec04d68e0299c
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\PluginDialog.java	686	当前默认按创建时间排序
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1309	getContext(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	2632	inflate(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1280	findViewById(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	2633	抢红包参数(新新)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1280	findViewById(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1056	blacklistTroop
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1057	blacklistText
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1058	replyText
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1963	delayReply
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1061	grabToast
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1960	grabFailToast
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1062	ordinary
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1063	exclusiveRedEnvelopes
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1060	expectAmount
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	102	复制成功
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	103	复制失败
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	102	复制成功
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	103	复制失败
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	229	可能点旁边的字会有什么反应呢
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	229	可能点旁边的字会有什么反应呢
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	496	需要检测群.json
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	102	复制成功
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	103	复制失败
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1309	getContext(...)
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\dialog\ViewOnClickListenerC6365.java	1147	请使用新的红包功能 此功能已被弃用
QStory_2.6.3-release-restored\sources\lin\xposed\hook\javaplugin\online\OnlinePluginTool.java	692	https://plugin.sacz.top
